SNo,Rank,Allotted Quota,Allotted Institute,Course,"Alloted
Category","Candidate
Category",Remarks
20639,734012,"Deemed/Paid Seats
Quota","GITAM Institue of Med. Sce. and Res., Visakhapatnam,Gandhi Institute of Technology
and Management (GITAM), Rushikonda, Visakhapatnam, Andhra Pradesh, 530045",MBBS,Open,General,Allotted
20640,734042,"Deemed/Paid Seats
Quota","Kalinga Institute of Dental Sciences, Bhubaneswar,CAMPUS-5
KUSHABHADRA CAMPUS
P.O-KIIT
BHUBANESWAR
ODISHA, Odisha, 751024",BDS,Open,General,Allotted
20641,734138,"Deemed/Paid Seats
Quota","Vinayaka Missions Medical College and Hospital, Karaikal,KEEZHAKASAKUDIMEDU,
KOTTUCHERRY(P.O)
KARAIKAL - 609 609, U.T. OF PUDUCHERRY, Puducherry, 609609",MBBS,Open,SC,Allotted
20642,734247,"Deemed/Paid Seats
Quota","Aarupadai Veedu Medical College and Hospt., Puducherry,PONDY - CUDDALORE
MAIN ROAD, KIRUMAMPAKKAM, PUDUCHERRY, Puducherry, 607403",MBBS,Open,General,Allotted
20643,734248,"Deemed/Paid Seats
Quota","Santosh Medical College and Hospital, Ghaziabad,No.1, Santosh Nagar, Ghaziabad,
NCR Delhi, Uttar Pradesh, 201009",MBBS,Open,OBC,Allotted
20644,734306,"Deemed/Paid Seats
Quota","BVDU Dental College and Hospital, Navi Mumbai,Bharati Vidyapeeth Dental College and
Hospital, Sec.7, Belapur Navi Mumbai., Maharashtra, 400614",BDS,Open,General,Allotted
20645,734404,All India,"Government Medical College, ESIC, Kollam,Parippally Kollam 691574, Kerala, 691574",MBBS,"OBC
PwD",OBC PwD,Allotted
20646,734506,"Deemed/Paid Seats
Quota","Rural Dental College, Loni,At - Loni  Tal - Rahata
Dist - Ahmednagar
Maharashtra State, India
PIN-413736
(Near Shirdi), Maharashtra, 413736",BDS,Open,OBC,Allotted
20647,734518,"Deemed/Paid Seats
Quota","SRI LALITHAMBIGAI MEDICAL COLLEGE & HOSPITAL,Faculty of Medicine - Sri
Lalithambigai Medical College and Hospital,
1, Periyar EVR High Road, Ada, Tamil Nadu, 600095",MBBS,Open,General,Allotted
20648,734562,"Deemed/Paid Seats
Quota","Meenakshi Ammal Dental College and Host., Chennai1,ALAPAKKAM MAIN ROAD
MADURAVOYAL
CHENNAI, Tamil Nadu, 600095",BDS,Open,General,Allotted
20649,734641,"Deemed/Paid Seats
Quota","SRM Medical College and Hospital, Chennai,SRM NAGAR, POTHERI,
KATTANKULATHUR - 603203, KANCHEEPURAM DIST,, Tamil Nadu, 603203",MBBS,Open,General,Allotted
20650,734722,"Deemed/Paid Seats
Quota","Aarupadai Veedu Medical College and Hospt., Puducherry,PONDY - CUDDALORE
MAIN ROAD, KIRUMAMPAKKAM, PUDUCHERRY, Puducherry, 607403",MBBS,Open,General,Allotted
20651,734832,"Deemed/Paid Seats
Quota","Santosh Dental College and Hospital, Ghaziabad,No.1, Santosh Nagar, Ghaziabad, NCR
Delhi, Uttar Pradesh, 201009",BDS,Open,SC,Allotted
20652,734838,"Deemed/Paid Seats
Quota","Dr. DY Patil Dental College and Hosp. Pune,Mahesh Nagar, Pimpri, Pune - 411018,
Maharashtra, 411018",BDS,Open,General,Allotted
20653,734855,"Deemed/Paid Seats
Quota","Aarupadai Veedu Medical College and Hospt., Puducherry,PONDY - CUDDALORE
MAIN ROAD, KIRUMAMPAKKAM, PUDUCHERRY, Puducherry, 607403",MBBS,Open,General,Allotted
20654,734864,"Deemed/Paid Seats
Quota","Rural Dental College, Loni,At - Loni  Tal - Rahata
Dist - Ahmednagar
Maharashtra State, India
PIN-413736
(Near Shirdi), Maharashtra, 413736",BDS,Open,OBC,Allotted
20655,734877,Jain Minority Quota,"SBKS Med. Inst. and Res. Centre, Sumandeep Vidyapeeth,Sumandeep Vidyapeeth
Deemed to be University Campus, At. Po.Piparia, Tal.Waghodia,
Dist.Vadodara, Gujarat, 391760",MBBS,Open,General,Allotted
20656,734937,"Deemed/Paid Seats
Quota","SRM Katt. Dental College and Hospt. Chennai,SRM NAGAR POTHERI
KATTANKULATHUR KANCHIPURAM, Tamil Nadu, 603203",BDS,Open,OBC,Allotted
20657,734956,"Deemed/Paid Seats
Quota","KLE VK Inst. of Dental Scie. Belagavi,KLE V.K. Institute of Dental Sciences, J.N. Medical
College Campus, Nehru Nagar,Belagavi-590010.Karn, Karnataka, 590010",BDS,Open,General,Allotted
20658,735248,"Deemed/Paid Seats
Quota","VMKV Medical College and Hospital, Salem,Sankari Main Road, NH-47,
Seeragapadi, Salem, Tamil Nadu, 636308",MBBS,Open,General,Allotted
20659,735282,Non-Resident Indian,"Institute of Medical Sciences and SUM Host., Bhubaneswar,K 8 Kalinga Nagar Po
Mahalaxmi Vihar Bhubaneswar, Odisha, 751029",MBBS,Open,OBC,Allotted
20660,735298,"Deemed/Paid Seats
Quota","SRM Medical College and Hospital, Chennai,SRM NAGAR, POTHERI,
KATTANKULATHUR - 603203, KANCHEEPURAM DIST,, Tamil Nadu, 603203",MBBS,Open,General,Allotted
20661,735351,"Deemed/Paid Seats
Quota","SRI LALITHAMBIGAI MEDICAL COLLEGE & HOSPITAL,Faculty of Medicine - Sri
Lalithambigai Medical College and Hospital,
1, Periyar EVR High Road, Ada, Tamil Nadu, 600095",MBBS,Open,OBC,Allotted
20662,735406,"Deemed/Paid Seats
Quota","Kalinga Institute of Dental Sciences, Bhubaneswar,CAMPUS-5
KUSHABHADRA CAMPUS
P.O-KIIT
BHUBANESWAR
ODISHA, Odisha, 751024",BDS,Open,EWS,Allotted
20663,735418,"Deemed/Paid Seats
Quota","Chettinad Hos. and Res. Inst., Kancheepuram,Rajiv Gandhi Salai, Kelambakkam,
Chengalpattu District, Tamil Nadu, 603103",MBBS,Open,OBC,Allotted
20664,735672,"Deemed/Paid Seats
Quota","SRM Medical College and Hospital, Chennai,SRM NAGAR, POTHERI,
KATTANKULATHUR - 603203, KANCHEEPURAM DIST,, Tamil Nadu, 603203",MBBS,Open,General,Allotted
20665,735689,"Deemed/Paid Seats
Quota","SRM Medical College and Hospital, Chennai,SRM NAGAR, POTHERI,
KATTANKULATHUR - 603203, KANCHEEPURAM DIST,, Tamil Nadu, 603203",MBBS,Open,OBC,Allotted
20666,735772,"Deemed/Paid Seats
Quota","Chettinad Hos. and Res. Inst., Kancheepuram,Rajiv Gandhi Salai, Kelambakkam,
Chengalpattu District, Tamil Nadu, 603103",MBBS,Open,OBC,Allotted
20667,735940,Non-Resident Indian,"Dr. DY Patil Medical College and Hospt., Pune,Dr. D. Y. Patil Medical College, Hospital
and Research Centre, Sant Tukaram Nagar, Pimpri, Pune., Maharashtra, 411018",MBBS,Open,General,Allotted
20668,735997,"Deemed/Paid Seats
Quota","Shri Sathya Sai Medical College and RI, Chennai,Shri Sathya Sai Nagar, SBV Chennai
Campus, Ammapettai, Chengalpattu District, Tamil Nadu, 603108",MBBS,Open,General,Allotted
20669,736514,"Deemed/Paid Seats
Quota","Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET
CHENNAI, Tamil Nadu, 600044",MBBS,Open,OBC,Allotted
20670,736520,"Deemed/Paid Seats
Quota","Vinayaka Missions Medical College and Hospital, Karaikal,KEEZHAKASAKUDIMEDU,
KOTTUCHERRY(P.O)
KARAIKAL - 609 609, U.T. OF PUDUCHERRY, Puducherry, 609609",MBBS,Open,General,Allotted
20671,736651,"Deemed/Paid Seats
Quota","SRM Dental College, Chennai,SRM DENTAL COLLEGE, BHARATHI SALAI,
RAMAPURAM, CHENNAI, Tamil Nadu, 600089",BDS,Open,General,Allotted
20672,736927,"Deemed/Paid Seats
Quota","SRM Medical College and Hospital, Chennai,SRM NAGAR, POTHERI,
KATTANKULATHUR - 603203, KANCHEEPURAM DIST,, Tamil Nadu, 603203",MBBS,Open,General,Allotted
20673,737226,"Deemed/Paid Seats
Quota","Chettinad Hos. and Res. Inst., Kancheepuram,Rajiv Gandhi Salai, Kelambakkam,
Chengalpattu District, Tamil Nadu, 603103",MBBS,Open,SC,Allotted
20674,737319,"Deemed/Paid Seats
Quota","School of Dental Sciences and KIMSDU, Karad,KARAD, DIST SATARA
(MAHARASHTRA STATE) - 415110, Maharashtra, 415110",BDS,Open,SC,Allotted
20675,737552,"Deemed/Paid Seats
Quota","Thaimoogambigai Dental College and Hsopt. Chennai,Golden George Nagar,
Mogappair, Chennai 600 107, Tamil Nadu, 600107",BDS,Open,General,Allotted
20676,737572,"Deemed/Paid Seats
Quota","Chettinad Hos. and Res. Inst., Kancheepuram,Rajiv Gandhi Salai, Kelambakkam,
Chengalpattu District, Tamil Nadu, 603103",MBBS,Open,General,Allotted
20677,737704,"Deemed/Paid Seats
Quota","Yenepoya Dental College, Yenepoya,University Road Deralakatte Mangaluru,
Karnataka, 575018",BDS,Open,OBC,Allotted
20678,737918,"Deemed/Paid Seats
Quota","Santosh Medical College and Hospital, Ghaziabad,No.1, Santosh Nagar, Ghaziabad,
NCR Delhi, Uttar Pradesh, 201009",MBBS,Open,General,Allotted
20679,737929,"Deemed/Paid Seats
Quota","GITAM Institue of Med. Sce. and Res., Visakhapatnam,Gandhi Institute of Technology
and Management (GITAM), Rushikonda, Visakhapatnam, Andhra Pradesh, 530045",MBBS,Open,General,Allotted
20680,737968,"Aligarh Muslim
University (AMU)
Quota","Jawaharlal Nehru Medical College, AMU,ALIGARH,ALIGARH MUSLIM UNIVERSITY,
ALIGARH, Uttar Pradesh, 202002",MBBS,"Open
PwD","General
PwD",Allotted
20681,738008,Non-Resident Indian,"JSS Medical College, Mysuru,The Principal JSS Medical College and Hospital Medical
Institutions Campus S S Nagar Mysuru, Karnataka, 570015",MBBS,Open,General,Allotted
20682,738070,"Deemed/Paid Seats
Quota","Dr. DY Patil Dental College and Hosp. Navi Mumbai,Dr. D. Y. Patil Vidyanagar, Sector 7,
Nerul, Navi Mumbai, Maharashtra, 400706",BDS,Open,General,Allotted
20683,738193,"Deemed/Paid Seats
Quota","BVDU Dental College and Hospital, Sangli,Sangli-Miraj Road, Wanlesswadi Sangli.,
Maharashtra, 416414",BDS,Open,General,Allotted
20684,738241,"Deemed/Paid Seats
Quota","SATHYABAMA UNIV. Dental College and Hospt. Chennai,JEPPIAAR NAGAR RAJIV
GANDHI SALAI, Tamil Nadu, 600119",BDS,Open,OBC,Allotted
20685,738273,All India,"Government Medcial College, Gondia,NEAR NEHRU CHOWK, K.T.S. HOSPITAL
CAMPUS, GONDIA., Maharashtra, 441601",MBBS,SC PwD,SC PwD,Allotted
20686,738333,"Deemed/Paid Seats
Quota","Dr. DY Patil Dental College and Hosp. Pune,Mahesh Nagar, Pimpri, Pune - 411018,
Maharashtra, 411018",BDS,Open,General,Allotted
20687,738388,"Deemed/Paid Seats
Quota","Mahatma Gandhi Medical College, Pondicherry,SBV Pondicherry Campus,
Pillaiyarkuppam, Puducherry, 607402",MBBS,Open,General,Allotted
20688,738395,"Deemed/Paid Seats
Quota","School of Dental Sciences and KIMSDU, Karad,KARAD, DIST SATARA
(MAHARASHTRA STATE) - 415110, Maharashtra, 415110",BDS,Open,General,Allotted
20689,738399,"Deemed/Paid Seats
Quota","Vinayaka Missions Medical College and Hospital, Karaikal,KEEZHAKASAKUDIMEDU,
KOTTUCHERRY(P.O)
KARAIKAL - 609 609, U.T. OF PUDUCHERRY, Puducherry, 609609",MBBS,Open,SC,Allotted
20690,738487,"Deemed/Paid Seats
Quota","Santosh Medical College and Hospital, Ghaziabad,No.1, Santosh Nagar, Ghaziabad,
NCR Delhi, Uttar Pradesh, 201009",MBBS,Open,OBC,Allotted
20691,738749,"Deemed/Paid Seats
Quota","Saveetha Dental College, Chennai,Saveetha Dental College and Hospitals,162,
Poonamallee high road, Velapanchavadi, Chennai, Tamil Nadu, 600077",BDS,Open,OBC,Allotted
20692,738826,"Deemed/Paid Seats
Quota","KLE VK Inst. of Dental Scie. Belagavi,KLE V.K. Institute of Dental Sciences, J.N. Medical
College Campus, Nehru Nagar,Belagavi-590010.Karn, Karnataka, 590010",BDS,Open,SC,Allotted
20693,738838,"Deemed/Paid Seats
Quota","SRM Medical College and Hospital, Chennai,SRM NAGAR, POTHERI,
KATTANKULATHUR - 603203, KANCHEEPURAM DIST,, Tamil Nadu, 603203",MBBS,Open,General,Allotted
20694,738891,"Deemed/Paid Seats
Quota","Aarupadai Veedu Medical College and Hospt., Puducherry,PONDY - CUDDALORE
MAIN ROAD, KIRUMAMPAKKAM, PUDUCHERRY, Puducherry, 607403",MBBS,Open,SC,Allotted
20695,738979,"Deemed/Paid Seats
Quota","Aarupadai Veedu Medical College and Hospt., Puducherry,PONDY - CUDDALORE
MAIN ROAD, KIRUMAMPAKKAM, PUDUCHERRY, Puducherry, 607403",MBBS,Open,OBC,Allotted
20696,738997,"Deemed/Paid Seats
Quota","SATHYABAMA UNIV. Dental College and Hospt. Chennai,JEPPIAAR NAGAR RAJIV
GANDHI SALAI, Tamil Nadu, 600119",BDS,Open,SC,Allotted
20697,739268,"Deemed/Paid Seats
Quota","VELS MEDICAL COLLEGE & HOSPITAL,12-123, Velan Nagar, Manjankaranai Village,
Periyapalayam Road, Uthukottai Taluk, Tiruvallur Dist., Tamil Nadu, 601102",MBBS,Open,General,Allotted
20698,739324,"Deemed/Paid Seats
Quota","Dr. DY Patil Dental College and Hosp. Navi Mumbai,Dr. D. Y. Patil Vidyanagar, Sector 7,
Nerul, Navi Mumbai, Maharashtra, 400706",BDS,Open,General,Allotted
20699,739354,"Deemed/Paid Seats
Quota","Santosh Medical College and Hospital, Ghaziabad,No.1, Santosh Nagar, Ghaziabad,
NCR Delhi, Uttar Pradesh, 201009",MBBS,Open,EWS,Allotted
20700,739520,"Deemed/Paid Seats
Quota","Sri Ramachandra Dental and Hospt., Chennai,No. 1 Ramachandra Nagar, Porur,
Chennai., Tamil Nadu, 600116",BDS,Open,OBC,Allotted
20701,739573,"Deemed/Paid Seats
Quota","SRM Medical College and Hospital, Chennai,SRM NAGAR, POTHERI,
KATTANKULATHUR - 603203, KANCHEEPURAM DIST,, Tamil Nadu, 603203",MBBS,Open,General,Allotted
20702,739835,"Deemed/Paid Seats
Quota","Aarupadai Veedu Medical College and Hospt., Puducherry,PONDY - CUDDALORE
MAIN ROAD, KIRUMAMPAKKAM, PUDUCHERRY, Puducherry, 607403",MBBS,Open,General,Allotted
20703,739855,"Deemed/Paid Seats
Quota","Santosh Dental College and Hospital, Ghaziabad,No.1, Santosh Nagar, Ghaziabad, NCR
Delhi, Uttar Pradesh, 201009",BDS,Open,General,Allotted
20704,740150,"Deemed/Paid Seats
Quota","Mahatma Gandhi Medical College, Pondicherry,SBV Pondicherry Campus,
Pillaiyarkuppam, Puducherry, 607402",MBBS,Open,General,Allotted
20705,740316,"Deemed/Paid Seats
Quota","Mahatma Gandhi Medical College, Pondicherry,SBV Pondicherry Campus,
Pillaiyarkuppam, Puducherry, 607402",MBBS,Open,General,Allotted
20706,740436,"Deemed/Paid Seats
Quota","Shri Sathya Sai Medical College and RI, Chennai,Shri Sathya Sai Nagar, SBV Chennai
Campus, Ammapettai, Chengalpattu District, Tamil Nadu, 603108",MBBS,Open,OBC,Allotted
20707,740480,Jain Minority Quota,"SBKS Med. Inst. and Res. Centre, Sumandeep Vidyapeeth,Sumandeep Vidyapeeth
Deemed to be University Campus, At. Po.Piparia, Tal.Waghodia,
Dist.Vadodara, Gujarat, 391760",MBBS,Open,General,Allotted
20708,740488,"Deemed/Paid Seats
Quota","Mahatma Gandhi Medical College, Pondicherry,SBV Pondicherry Campus,
Pillaiyarkuppam, Puducherry, 607402",MBBS,Open,OBC,Allotted
20709,740987,IP University Quota,"Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi,
VMMC,Vardhman Mahavir Medical College And Safdarjung Hospital, New Delhi, Delhi
(NCT), 110029",MBBS,SC PwD,SC PwD,Allotted
20710,741171,"Deemed/Paid Seats
Quota","SRM Medical College and Hospital, Chennai,SRM NAGAR, POTHERI,
KATTANKULATHUR - 603203, KANCHEEPURAM DIST,, Tamil Nadu, 603203",MBBS,Open,General,Allotted
20711,741364,"Deemed/Paid Seats
Quota","School of Dental Sciences and KIMSDU, Karad,KARAD, DIST SATARA
(MAHARASHTRA STATE) - 415110, Maharashtra, 415110",BDS,Open,EWS,Allotted
20712,741454,"Deemed/Paid Seats
Quota","Santosh Medical College and Hospital, Ghaziabad,No.1, Santosh Nagar, Ghaziabad,
NCR Delhi, Uttar Pradesh, 201009",MBBS,Open,General,Allotted
20713,741589,"Deemed/Paid Seats
Quota","Chettinad Hos. and Res. Inst., Kancheepuram,Rajiv Gandhi Salai, Kelambakkam,
Chengalpattu District, Tamil Nadu, 603103",MBBS,Open,OBC,Allotted
20714,741692,Non-Resident Indian,"SBKS Med. Inst. and Res. Centre, Sumandeep Vidyapeeth,Sumandeep Vidyapeeth
Deemed to be University Campus, At. Po.Piparia, Tal.Waghodia,
Dist.Vadodara, Gujarat, 391760",MBBS,Open,General,Allotted
20715,741875,"Deemed/Paid Seats
Quota","Saveetha Dental College, Chennai,Saveetha Dental College and Hospitals,162,
Poonamallee high road, Velapanchavadi, Chennai, Tamil Nadu, 600077",BDS,Open,General,Allotted
20716,742023,All India,"SVIMS - Sri Padmavathi Medical College for Women, Tirupati,SVIMS, ALIPIRI ROAD,
TIRUPATI, Andhra Pradesh, 517507 (Female Seat only )",MBBS,"Open
PwD","General
PwD",Allotted
20717,742095,Non-Resident Indian,"B.L.D.E University, Bijapur,SMT BANGARAMMA SAJJAN CAMPUS B M PATIL ROAD
VIJAYAPURA KARNATAKA, Karnataka, 586103",MBBS,Open,General,Allotted
20718,742139,All India,"MG Inst. of Medical Sciences, Sevagram Wardha,VILLAGE AND PO SEVAGRAM
DISTRICT WARDHA MAHARASHTRA 442102, Maharashtra, 442102",MBBS,"OBC
PwD",OBC PwD,Allotted
20719,742205,"Deemed/Paid Seats
Quota","SRM Medical College and Hospital, Chennai,SRM NAGAR, POTHERI,
KATTANKULATHUR - 603203, KANCHEEPURAM DIST,, Tamil Nadu, 603203",MBBS,Open,General,Allotted
20720,742470,"Deemed/Paid Seats
Quota","Chettinad Hos. and Res. Inst., Kancheepuram,Rajiv Gandhi Salai, Kelambakkam,
Chengalpattu District, Tamil Nadu, 603103",MBBS,Open,OBC,Allotted
20721,742598,"Deemed/Paid Seats
Quota","Rural Dental College, Loni,At - Loni  Tal - Rahata
Dist - Ahmednagar
Maharashtra State, India
PIN-413736
(Near Shirdi), Maharashtra, 413736",BDS,Open,OBC,Allotted
20722,742666,"Deemed/Paid Seats
Quota","Chettinad Hos. and Res. Inst., Kancheepuram,Rajiv Gandhi Salai, Kelambakkam,
Chengalpattu District, Tamil Nadu, 603103",MBBS,Open,SC,Allotted
20723,742957,Non-Resident Indian,"Mahatma Gandi Mission Medical College vashi,Sector 30, Vashi, Navi Mumbai,
Maharashtra, 400703",MBBS,Open,General,Allotted
20724,743216,All India,"MG Inst. of Medical Sciences, Sevagram Wardha,VILLAGE AND PO SEVAGRAM
DISTRICT WARDHA MAHARASHTRA 442102, Maharashtra, 442102",MBBS,SC PwD,SC PwD,Allotted
20725,743389,"Deemed/Paid Seats
Quota","BVDU Dental College and Hospital, Navi Mumbai,Bharati Vidyapeeth Dental College and
Hospital, Sec.7, Belapur Navi Mumbai., Maharashtra, 400614",BDS,Open,General,Allotted
20726,743428,"Deemed/Paid Seats
Quota","VELS MEDICAL COLLEGE & HOSPITAL,12-123, Velan Nagar, Manjankaranai Village,
Periyapalayam Road, Uthukottai Taluk, Tiruvallur Dist., Tamil Nadu, 601102",MBBS,Open,General,Allotted
20727,743454,"Deemed/Paid Seats
Quota","Mahatma Gandhi Medical College, Pondicherry,SBV Pondicherry Campus,
Pillaiyarkuppam, Puducherry, 607402",MBBS,Open,General,Allotted
20728,743611,"Deemed/Paid Seats
Quota","Mahatma Gandhi Medical College, Pondicherry,SBV Pondicherry Campus,
Pillaiyarkuppam, Puducherry, 607402",MBBS,Open,OBC,Allotted
20729,743628,"Deemed/Paid Seats
Quota","Sri Ramachandra Dental and Hospt., Chennai,No. 1 Ramachandra Nagar, Porur,
Chennai., Tamil Nadu, 600116",BDS,Open,OBC,Allotted
