SNo,Rank,Allotted Quota,Allotted Institute,Course,"Alloted
Category","Candidate
Category",Remarks
13827,179564,"Deemed/Paid Seats
Quota","K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada
Dist,, Karnataka, 575018",MBBS,Open,General,Allotted
13828,179586,"Deemed/Paid Seats
Quota","K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada
Dist,, Karnataka, 575018",MBBS,Open,General,Allotted
13829,179594,"Deemed/Paid Seats
Quota","Kalinga Institute of Medical Sciences, Bhubaneswar,CAMPUS-5
KUSHABHADRA CAMPUS
P.O-KIIT
BHUBANESWAR, Odisha, 751024",MBBS,Open,General,Allotted
13830,179736,"Deemed/Paid Seats
Quota","MGM Medical College, Navi Mumbai,MGM Medical College, Plot No. 1-2, Sector 1,
Kamothe, Navi Mumbai - 410 209, Maharashtra, 410209",MBBS,Open,SC,Allotted
13831,179738,"Deemed/Paid Seats
Quota","Kalinga Institute of Medical Sciences, Bhubaneswar,CAMPUS-5
KUSHABHADRA CAMPUS
P.O-KIIT
BHUBANESWAR, Odisha, 751024",MBBS,Open,General,Allotted
13832,179768,"Employees State
Insurance
Scheme(ESI)","ESI-MC&PGIMS&R, Banglore,ESICMC AND PGIMSR, Rajajinagar, Bengaluru,
Karnataka, 560010",MBBS,SC,SC,Allotted
13833,179852,"Deemed/Paid Seats
Quota","Amrita School of Medicine Faridabad,Mata Amritanandmayi Marg, Sector-88, Faridabad,
Haryana, 121002",MBBS,Open,SC,Allotted
13834,179897,"Deemed/Paid Seats
Quota","Sri Ramachandra Dental and Hospt., Chennai,No. 1 Ramachandra Nagar, Porur,
Chennai., Tamil Nadu, 600116",BDS,Open,General,Allotted
13835,179906,"Deemed/Paid Seats
Quota","MGM Medical College, Aurangabad,N-6, Cidco, Aurangabad,, Maharashtra, 431003",MBBS,Open,General,Allotted
13836,179919,"Deemed/Paid Seats
Quota","MGM Medical College, Navi Mumbai,MGM Medical College, Plot No. 1-2, Sector 1,
Kamothe, Navi Mumbai - 410 209, Maharashtra, 410209",MBBS,Open,General,Allotted
13837,179935,"Deemed/Paid Seats
Quota","Amrita School of Medicine Faridabad,Mata Amritanandmayi Marg, Sector-88, Faridabad,
Haryana, 121002",MBBS,Open,General,Allotted
13838,180018,"Deemed/Paid Seats
Quota","Kalinga Institute of Medical Sciences, Bhubaneswar,CAMPUS-5
KUSHABHADRA CAMPUS
P.O-KIIT
BHUBANESWAR, Odisha, 751024",MBBS,Open,General,Allotted
13839,180172,"Deemed/Paid Seats
Quota","K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada
Dist,, Karnataka, 575018",MBBS,Open,General,Allotted
13840,180197,"Deemed/Paid Seats
Quota","MGM Medical College, Aurangabad,N-6, Cidco, Aurangabad,, Maharashtra, 431003",MBBS,Open,EWS,Allotted
13841,180266,"Deemed/Paid Seats
Quota","Manipal College of Dental Sce., Manipal,Madhav Nagar, Manipal  India, Karnataka,
576104",BDS,Open,General,Allotted
13842,180300,"Deemed/Paid Seats
Quota","MGM Medical College, Navi Mumbai,MGM Medical College, Plot No. 1-2, Sector 1,
Kamothe, Navi Mumbai - 410 209, Maharashtra, 410209",MBBS,Open,General,Allotted
13843,180410,"Deemed/Paid Seats
Quota","Kalinga Institute of Medical Sciences, Bhubaneswar,CAMPUS-5
KUSHABHADRA CAMPUS
P.O-KIIT
BHUBANESWAR, Odisha, 751024",MBBS,Open,General,Allotted
13844,180462,"Deemed/Paid Seats
Quota","Kalinga Institute of Medical Sciences, Bhubaneswar,CAMPUS-5
KUSHABHADRA CAMPUS
P.O-KIIT
BHUBANESWAR, Odisha, 751024",MBBS,Open,General,Allotted
13845,180602,"Muslim Minority
Quota","Yenepoya Medical College, Mangalore,University Road Deralakatte Mangaluru,
Karnataka, 575018",MBBS,Open,General,Allotted
13846,180611,"Deemed/Paid Seats
Quota","K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada
Dist,, Karnataka, 575018",MBBS,Open,OBC,Allotted
13847,180683,"Deemed/Paid Seats
Quota","K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada
Dist,, Karnataka, 575018",MBBS,Open,General,Allotted
13848,180735,"Deemed/Paid Seats
Quota","Mahatma Gandi Mission Medical College vashi,Sector 30, Vashi, Navi Mumbai,
Maharashtra, 400703",MBBS,Open,General,Allotted
13849,180755,"Deemed/Paid Seats
Quota","Bharati Vidyapeeth DU Medical College,Dhankawadi, Pune-Satara Road, Pune,
Maharashtra, 411043",MBBS,Open,General,Allotted
13850,180850,"Deemed/Paid Seats
Quota","Amrita Institute of Medical Science, Kochi,Amrita School of Medicine
Amrita Institute of Medical Sciences
AIMS Ponekkara P.O
Kochi, Kerala, 682041",MBBS,Open,OBC,Allotted
13851,180853,"Deemed/Paid Seats
Quota","K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada
Dist,, Karnataka, 575018",MBBS,Open,General,Allotted
13852,180855,"Deemed/Paid Seats
Quota","School of Dental Sciences and KIMSDU, Karad,KARAD, DIST SATARA
(MAHARASHTRA STATE) - 415110, Maharashtra, 415110",BDS,Open,General,Allotted
13853,180862,"Deemed/Paid Seats
Quota","MGM Medical College, Aurangabad,N-6, Cidco, Aurangabad,, Maharashtra, 431003",MBBS,Open,General,Allotted
13854,180936,"Deemed/Paid Seats
Quota","Institute of Dental Sciences, Bhubaneswar,K8, Kalinga Nagar, PO-Mahalaxmi Vihar,
Bhubaneswar, Odisha, 751003",BDS,Open,General,Allotted
13855,180958,"Delhi University
Quota","Lady Hardinge Medical College, New Delhi,Lady Hardinge Medical College, Shaheed
Bhagat Singh Marg, New Delhi, Delhi (NCT), 110001 (Female Seat only )",MBBS,ST,ST,Allotted
13856,180995,"Deemed/Paid Seats
Quota","Sri Ramachandra Med. College and Res. Inst., Chennai,No. One Ramachandra Nagar,
Porur, Chennai., Tamil Nadu, 600116",MBBS,Open,OBC,Allotted
13857,181120,"Deemed/Paid Seats
Quota","Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College, Hubballi,KLE
Jagadguru Gangadhar
Mahaswamigalu Moorusavirmath Medical College  Gabbur Cross Hubballi, Karnataka,
580028",MBBS,Open,General,Allotted
13858,181229,"Deemed/Paid Seats
Quota","Sri Ramachandra Med. College and Res. Inst., Chennai,No. One Ramachandra Nagar,
Porur, Chennai., Tamil Nadu, 600116",MBBS,Open,General,Allotted
13859,181281,"Deemed/Paid Seats
Quota","MGM Medical College, Navi Mumbai,MGM Medical College, Plot No. 1-2, Sector 1,
Kamothe, Navi Mumbai - 410 209, Maharashtra, 410209",MBBS,Open,General,Allotted
13860,181331,"Deemed/Paid Seats
Quota","Kalinga Institute of Medical Sciences, Bhubaneswar,CAMPUS-5
KUSHABHADRA CAMPUS
P.O-KIIT
BHUBANESWAR, Odisha, 751024",MBBS,Open,OBC,Allotted
13861,181430,All India,"NAIR HOSP DENTAL COLLEGE & HOSP,MUMBAI,Dr. A.L. Nair Road, Mumbai Central,
Mumbai - 400 008, Maharashtra, 400008",BDS,ST,ST,Allotted
13862,181434,"Deemed/Paid Seats
Quota","Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College, Hubballi,KLE
Jagadguru Gangadhar
Mahaswamigalu Moorusavirmath Medical College  Gabbur Cross Hubballi, Karnataka,
580028",MBBS,Open,OBC,Allotted
13863,181582,"Deemed/Paid Seats
Quota","MGM Medical College, Aurangabad,N-6, Cidco, Aurangabad,, Maharashtra, 431003",MBBS,Open,General,Allotted
13864,181598,"Employees State
Insurance
Scheme(ESI)","Government Medical College and ESIC Hospital, Coimbatore,KAMARAJAR ROAD,
VARADHARAJAPURAM, SINGANALLUR, COIMBATORE, Tamil Nadu, 641015",MBBS,SC,SC,Allotted
13865,181641,"Deemed/Paid Seats
Quota","MGM Medical College, Navi Mumbai,MGM Medical College, Plot No. 1-2, Sector 1,
Kamothe, Navi Mumbai - 410 209, Maharashtra, 410209",MBBS,Open,OBC,Allotted
13866,181642,"Deemed/Paid Seats
Quota","Meenakshi Ammal Dental College and Host., Chennai1,ALAPAKKAM MAIN ROAD
MADURAVOYAL
CHENNAI, Tamil Nadu, 600095",BDS,Open,OBC,Allotted
13867,181646,"Employees State
Insurance
Scheme(ESI)","Government Medical College and ESIC Hospital, Coimbatore,KAMARAJAR ROAD,
VARADHARAJAPURAM, SINGANALLUR, COIMBATORE, Tamil Nadu, 641015",MBBS,SC,SC,Allotted
13868,181657,Open Seat Quota,"JIPMER PUDUCHERRY,Dhanvantari Nagar Gorimedu Puducherry, Puducherry, 605006",MBBS,"OBC
PwD",OBC PwD,Allotted
13869,181734,"Deemed/Paid Seats
Quota","K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada
Dist,, Karnataka, 575018",MBBS,Open,General,Allotted
13870,181758,"Deemed/Paid Seats
Quota","SRM Dental College, Chennai,SRM DENTAL COLLEGE, BHARATHI SALAI,
RAMAPURAM, CHENNAI, Tamil Nadu, 600089",BDS,Open,General,Allotted
13871,182070,"Deemed/Paid Seats
Quota","Amrita Institute of Medical Science, Kochi,Amrita School of Medicine
Amrita Institute of Medical Sciences
AIMS Ponekkara P.O
Kochi, Kerala, 682041",MBBS,Open,OBC,Allotted
13872,182173,"Deemed/Paid Seats
Quota","Dr. DY Patil Medical College and Hospt., Pune,Dr. D. Y. Patil Medical College, Hospital
and Research Centre, Sant Tukaram Nagar, Pimpri, Pune., Maharashtra, 411018",MBBS,Open,OBC,Allotted
13873,182180,"Deemed/Paid Seats
Quota","B.L.D.E University, Bijapur,SMT BANGARAMMA SAJJAN CAMPUS B M PATIL ROAD
VIJAYAPURA KARNATAKA, Karnataka, 586103",MBBS,Open,General,Allotted
13874,182269,"Deemed/Paid Seats
Quota","Institute of Medical Sciences and SUM Host., Bhubaneswar,K 8 Kalinga Nagar Po
Mahalaxmi Vihar Bhubaneswar, Odisha, 751029",MBBS,Open,General,Allotted
13875,182343,"Deemed/Paid Seats
Quota","Amrita School of Medicine Faridabad,Mata Amritanandmayi Marg, Sector-88, Faridabad,
Haryana, 121002",MBBS,Open,General,Allotted
13876,182376,"Deemed/Paid Seats
Quota","MGM Medical College, Navi Mumbai,MGM Medical College, Plot No. 1-2, Sector 1,
Kamothe, Navi Mumbai - 410 209, Maharashtra, 410209",MBBS,Open,General,Allotted
13877,182417,"Deemed/Paid Seats
Quota","Amrita Institute of Medical Science, Kochi,Amrita School of Medicine
Amrita Institute of Medical Sciences
AIMS Ponekkara P.O
Kochi, Kerala, 682041",MBBS,Open,General,Allotted
13878,182468,"Deemed/Paid Seats
Quota","Amrita Institute of Medical Science, Kochi,Amrita School of Medicine
Amrita Institute of Medical Sciences
AIMS Ponekkara P.O
Kochi, Kerala, 682041",MBBS,Open,General,Allotted
13879,182550,Non-Resident Indian,"JSS Medical College, Mysuru,The Principal JSS Medical College and Hospital Medical
Institutions Campus S S Nagar Mysuru, Karnataka, 570015",MBBS,Open,General,Allotted
13880,182594,"Deemed/Paid Seats
Quota","Amrita Institute of Medical Science, Kochi,Amrita School of Medicine
Amrita Institute of Medical Sciences
AIMS Ponekkara P.O
Kochi, Kerala, 682041",MBBS,Open,General,Allotted
13881,182739,"Deemed/Paid Seats
Quota","DATTA MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR,Hinaga Road
Wanadongri Nagpur Maharashtra India, Maharashtra, 441110",MBBS,Open,OBC,Allotted
13882,182800,"Deemed/Paid Seats
Quota","Dr. DY Patil Medical College, Navi Mumbai,Plot No. 2, Sector 7, Nerul, Navi Mumbai,
Maharashtra, Maharashtra, 400706",MBBS,Open,General,Allotted
13883,182810,"Deemed/Paid Seats
Quota","MM Inst. Med. and Research, Mullana,M.M. INSTITUTE OF MEDICAL SCIENCES AND
RESEARCH, MULLANA, AMBALA, HARYANA., Haryana, 133207",MBBS,Open,General,Allotted
13884,182843,"Deemed/Paid Seats
Quota","Sri Ramachandra Med. College and Res. Inst., Chennai,No. One Ramachandra Nagar,
Porur, Chennai., Tamil Nadu, 600116",MBBS,Open,OBC,Allotted
13885,182872,"Deemed/Paid Seats
Quota","K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada
Dist,, Karnataka, 575018",MBBS,Open,General,Allotted
13886,182961,"Deemed/Paid Seats
Quota","K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada
Dist,, Karnataka, 575018",MBBS,Open,General,Allotted
13887,182999,"Deemed/Paid Seats
Quota","Mahatma Gandi Mission Medical College vashi,Sector 30, Vashi, Navi Mumbai,
Maharashtra, 400703",MBBS,Open,General,Allotted
13888,183023,"Deemed/Paid Seats
Quota","K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada
Dist,, Karnataka, 575018",MBBS,Open,OBC,Allotted
13889,183038,"Deemed/Paid Seats
Quota","B.L.D.E University, Bijapur,SMT BANGARAMMA SAJJAN CAMPUS B M PATIL ROAD
VIJAYAPURA KARNATAKA, Karnataka, 586103",MBBS,Open,General,Allotted
13890,183047,"Deemed/Paid Seats
Quota","Bharati Vidyapeeth DU Medical College,Dhankawadi, Pune-Satara Road, Pune,
Maharashtra, 411043",MBBS,Open,General,Allotted
13891,183084,"Deemed/Paid Seats
Quota","Amrita Institute of Medical Science, Kochi,Amrita School of Medicine
Amrita Institute of Medical Sciences
AIMS Ponekkara P.O
Kochi, Kerala, 682041",MBBS,Open,OBC,Allotted
13892,183118,"Deemed/Paid Seats
Quota","K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada
Dist,, Karnataka, 575018",MBBS,Open,General,Allotted
13893,183122,All India,"M.G.D.C. & HOSPITAL, PUDUCHERRY,GOVT. OF PUDUCHERRY INSTITUTION,
GORIMEDU, PONDICHERRY, Puducherry, 605006",BDS,ST,ST,Allotted
13894,183143,"Deemed/Paid Seats
Quota","Institute of Medical Sciences and SUM Host., Bhubaneswar,K 8 Kalinga Nagar Po
Mahalaxmi Vihar Bhubaneswar, Odisha, 751029",MBBS,Open,OBC,Allotted
13895,183189,"Deemed/Paid Seats
Quota","K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada
Dist,, Karnataka, 575018",MBBS,Open,EWS,Allotted
13896,183210,"Deemed/Paid Seats
Quota","MGM Medical College, Navi Mumbai,MGM Medical College, Plot No. 1-2, Sector 1,
Kamothe, Navi Mumbai - 410 209, Maharashtra, 410209",MBBS,Open,General,Allotted
13897,183215,"Deemed/Paid Seats
Quota","Sri Ramachandra Med. College and Res. Inst., Chennai,No. One Ramachandra Nagar,
Porur, Chennai., Tamil Nadu, 600116",MBBS,Open,General,Allotted
13898,183240,"Deemed/Paid Seats
Quota","SDU Medical College, Kolar,TAMAKA KOLAR, Karnataka, 563103",MBBS,Open,OBC,Allotted
13899,183248,"Deemed/Paid Seats
Quota","Amrita Institute of Medical Science, Kochi,Amrita School of Medicine
Amrita Institute of Medical Sciences
AIMS Ponekkara P.O
Kochi, Kerala, 682041",MBBS,Open,General,Allotted
13900,183265,"Deemed/Paid Seats
Quota","Mahatma Gandi Mission Medical College vashi,Sector 30, Vashi, Navi Mumbai,
Maharashtra, 400703",MBBS,Open,General,Allotted
13901,183324,"Deemed/Paid Seats
Quota","Bharati Vidyapeeth DU Medical College,Dhankawadi, Pune-Satara Road, Pune,
Maharashtra, 411043",MBBS,Open,General,Allotted
13902,183327,Open Seat Quota,"AIIMS, Gorakhpur ,AIIMS Gorakhpur, Medical College Building, Kunraghat, Gorakhpur,
Uttar Pradesh, 273008",MBBS,"Open
PwD","General
PwD",Allotted
13903,183342,"Deemed/Paid Seats
Quota","Amrita Institute of Medical Science, Kochi,Amrita School of Medicine
Amrita Institute of Medical Sciences
AIMS Ponekkara P.O
Kochi, Kerala, 682041",MBBS,Open,General,Allotted
13904,183409,"Deemed/Paid Seats
Quota","SBKS Med. Inst. and Res. Centre, Sumandeep Vidyapeeth,Sumandeep Vidyapeeth
Deemed to be University Campus, At. Po.Piparia, Tal.Waghodia,
Dist.Vadodara, Gujarat, 391760",MBBS,Open,General,Allotted
13905,183553,"Deemed/Paid Seats
Quota","Bharati Vidyapeeth DU Medical College,Dhankawadi, Pune-Satara Road, Pune,
Maharashtra, 411043",MBBS,Open,General,Allotted
13906,183674,"Deemed/Paid Seats
Quota","Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College, Hubballi,KLE
Jagadguru Gangadhar
Mahaswamigalu Moorusavirmath Medical College  Gabbur Cross Hubballi, Karnataka,
580028",MBBS,Open,OBC,Allotted
13907,183687,"Deemed/Paid Seats
Quota","Amrita School of Medicine Faridabad,Mata Amritanandmayi Marg, Sector-88, Faridabad,
Haryana, 121002",MBBS,Open,SC,Allotted
13908,183694,"Deemed/Paid Seats
Quota","MGM Medical College, Navi Mumbai,MGM Medical College, Plot No. 1-2, Sector 1,
Kamothe, Navi Mumbai - 410 209, Maharashtra, 410209",MBBS,Open,General,Allotted
13909,183771,"Deemed/Paid Seats
Quota","Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College, Hubballi,KLE
Jagadguru Gangadhar
Mahaswamigalu Moorusavirmath Medical College  Gabbur Cross Hubballi, Karnataka,
580028",MBBS,Open,General,Allotted
13910,183806,"Deemed/Paid Seats
Quota","K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada
Dist,, Karnataka, 575018",MBBS,Open,OBC,Allotted
13911,183827,"Deemed/Paid Seats
Quota","Amrita School of Medicine Faridabad,Mata Amritanandmayi Marg, Sector-88, Faridabad,
Haryana, 121002",MBBS,Open,General,Allotted
13912,183997,"Deemed/Paid Seats
Quota","K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada
Dist,, Karnataka, 575018",MBBS,Open,General,Allotted
13913,184051,"Deemed/Paid Seats
Quota","MGM Medical College, Navi Mumbai,MGM Medical College, Plot No. 1-2, Sector 1,
Kamothe, Navi Mumbai - 410 209, Maharashtra, 410209",MBBS,Open,General,Allotted
